text,corrected,exists
'you,eyou,False
;',;e,False
a',ae,True
'for,efor,False
",'",",e",False
'you,eyou,False
",'",",e",False
'no,eno,False
.',.e,False
i'll,iell,False
he's,hees,False
i',ie,True
'twere,etwere,False
i'll,iell,False
i'll,iell,False
man's,manes,True
i'll,iell,False
god's,godes,False
whore's,whorees,False
god's,godes,False
'occupy,eoccupy,False
",'",",e",False
i'll,iell,False
i'll,iell,False
pluto's,plutoes,False
i',ie,True
pamper'd,pampered,True
o',oe,True
there's,therees,False
god's,godes,False
give's,givees,False
god's,godes,False
'thrust,ethrust,False
!',!e,False
a',ae,True
a',ae,True
here's,herees,False
here's,herees,False
i'll,iell,False
i'll,iell,False
rascal's,rascales,False
i',ie,True
a',ae,True
o',oe,True
rascal's,rascales,False
i',ie,True
i',ie,True
i'll,iell,False
i',ie,True
o',oe,True
o',oe,True
death's,deathes,False
a',ae,True
a',ae,True
candles',candlese,False
a',ae,True
let's,letes,False
master's,masteres,False
e'er,eeer,False
o',oe,True
we'll,weell,False
thou'lt,thouelt,False
thou'lt,thouelt,False
king's,kinges,False
o',oe,True
lucifer's,luciferes,False
what's,whates,False
what's,whates,False
what's,whates,False
o'er-read,oeer-read,False
nature's,naturees,False
hush'd,hushed,False
perfum'd,perfumed,True
lull'd,lulled,False
leav'st,leavest,False
'larum,elarum,False
ship-boy's,ship-boyes,False
deaf'ning,deafening,True
'tis,etis,False
o'clock,oeclock,False
o'er,oeer,False
distemper'd,distempered,True
restor'd,restored,False
cool'd,cooled,False
neptune's,neptunees,False
'tis,etis,False
toil'd,toiled,True
check'd,checked,True
prov'd,proved,True
'northumberland,enorthumberland,False
;',;e,False
bow'd,bowed,True
'the,ethe,False
",'",",e",False
'the,ethe,False
:',:e,False
time's,timees,False
men's,menes,False
deceas'd,deceased,True
observ'd,observed,False
fear'd,feared,True
receiv'd,received,True
unseason'd,unseasoned,True
a',ae,True
o',oe,True
clement's,clementes,False
'lusty,elusty,False
shallow',shallowe,False
skogan's,skoganes,False
a',ae,True
gray's,grayes,False
'tis,etis,False
a',ae,True
a',ae,True
a',ae,True
i',ie,True
man's,manes,True
falstaff's,falstaffes,False
king's,kinges,False
'better,ebetter,False
!',!e,False
'phrase,ephrase,False
",'",",e",False
a',ae,True
worship's,worshipes,False
where's,wherees,False
where's,wherees,False
where's,wherees,False
an't,anet,False
an't,anet,False
'tis,etis,False
i',ie,True
he's,hees,False
where's,wherees,False
mother's,motheres,False
mother's,motheres,False
father's,fatheres,False
father's,fatheres,False
where's,wherees,False
woman's,womanes,False
man's,manes,True
he'd,heed,True
enemy's,enemyes,False
woman's,womanes,False
woman's,womanes,False
woman's,womanes,False
man's,manes,True
o',oe,True
let's,letes,False
'fore,efore,False
king's,kinges,False
george's,georgees,False
she's,shees,False
clement's,clementes,False
that's,thates,False
'hem,ehem,False
!',!e,False
let's,letes,False
let's,letes,False
here's,herees,False
dame's,damees,False
i'll,iell,False
ne'er,neeer,False
an't,anet,False
an't,anet,False
man's,manes,True
serve's,servees,False
thou'rt,thouert,False
i'll,iell,False
here's,herees,False
a',ae,True
pewterer's,pewtereres,False
brewer's,breweres,False
woman's,womanes,False
wart's,wartes,False
chopp'd,chopped,True
i',ie,True
thou'rt,thouert,False
there's,therees,False
craft's,craftes,False
clement's,clementes,False
arthur's,arthures,False
a',ae,True
a',ae,True
'rah,erah,False
",'",",e",False
a',ae,True
'bounce,ebounce,False
",'",",e",False
a',ae,True
a',ae,True
a',ae,True
'fore,efore,False
turk's,turkes,False
clement's,clementes,False
a',ae,True
a',ae,True
a',ae,True
a',ae,True
vice's,vicees,False
i'll,iell,False
a',ae,True
marshal's,marshales,False
philosopher's,philosopheres,False
call'd,called,False
'tis,etis,False
an't,anet,False
'tis,etis,False
receiv'd,received,True
retir'd,retired,True
countenanc'd,countenanced,False
damn'd,damned,True
appear'd,appeared,False
maintain'd,maintained,False
touch'd,touched,True
tutor'd,tutored,False
diseas'd,diseased,True
weigh'd,weighed,True
enforc'd,enforced,True
offer'd,offered,False
wrong'd,wronged,True
minute's,minutees,False
suborn'd,suborned,False
forg'd,forged,True
commotion's,commotiones,False
restor'd,restored,False
norfolk's,norfolkes,False
well-remember'd,well-remembered,False
father's,fatheres,False
reviv'd,revived,False
breath'd,breathed,True
lov'd,loved,False
compell'd,compelled,False
stay'd,stayed,True
smil'd,smiled,False
ne'er,neeer,False
bless'd,blessed,True
grac'd,graced,False
forc'd,forced,True
compell'd,compelled,False
general's,generales,False
redress'd,redressed,False
insinew'd,insinewed,False
consign'd,consigned,False
winnow'd,winnowed,False
enrag'd,enraged,True
resolv'd,resolved,True
uprear'd,upreared,False
'tis,etis,False
assur'd,assured,True
return'd,returned,True
'tween,etween,False
god's,godes,False
encounter'd,encountered,False
show'd,showed,False
monarch's,monarches,False
imagin'd,imagined,False
prince's,princees,False
upswarm'd,upswarmed,False
father's,fatheres,False
misorder'd,misordered,False
shov'd,shoved,False
charm'd,charmed,False
cur'd,cured,False
father's,fatheres,False
redress'd,redressed,False
let's,letes,False
bestow'd,bestowed,False
render'd,rendered,False
subdu'd,subdued,True
cop'd,coped,False
dismiss'd,dismissed,False
dispers'd,dispersed,True
unyok'd,unyoked,True
pawn'd,pawned,False
promis'd,promised,False
scatter'd,scattered,True
treason's,treasones,False
what's,whates,False
whoe'er,whoeeer,False
gallows',gallowse,False
'i,ei,False
.',.e,False
day's,dayes,False
on't,onet,False
o'ershine,oeershine,False
pins',pinse,False
thine's,thinees,False
thine's,thinees,False
rul'd,ruled,False
stay'd,stayed,True
'twere,etwere,False
that's,thates,False
there's,therees,False
deliver'd,delivered,False
o'er,oeer,False
i'll,iell,False
address'd,addressed,False
he's,hees,False
observ'd,observed,False
incens'd,incensed,False
he's,hees,False
observ'd,observed,False
inclin'd,inclined,False
oppos'd,opposed,True
'tis,etis,False
look'd,looked,True
learn'd,learned,True
attain'd,attained,False
'tis,etis,False
who's,whoes,False
grace's,gracees,False
rebel's,rebeles,False
unsheath'd,unsheathed,True
here's,herees,False
he'll,heell,False
unfather'd,unfathered,True
leap'd,leaped,False
flow'd,flowed,False
time's,timees,False
sick'd,sicked,False
alter'd,altered,False
dispos'd,disposed,True
will't,willet,True
polish'd,polished,True
keep'st,keepest,False
divorc'd,divorced,False
world's,worldes,False
'tis,etis,False
stay'd,stayed,True
ta'en,taeen,False
pil'd,piled,True
canker'd,cankered,True
murder'd,murdered,False
determin'd,determined,True
quaff'd,quaffed,False
wash'd,washed,True
seek'st,seekest,False
stol'n,stolen,True
seal'd,sealed,True
lov'dst,lovedst,False
assur'd,assured,True
hid'st,hidest,False
crown'd,crowned,True
curb'd,curbed,False
forestall'd,forestalled,False
'the,ethe,False
honour'd,honoured,False
renown'd,renowned,True
.',.e,False
murder'd,murdered,False
father's,fatheres,False
crook'd,crooked,True
seem'd,seemed,False
snatch'd,snatched,True
purchas'd,purchased,False
wear'st,wearest,False
stand'st,standest,False
ta'en,taeen,False
advanc'd,advanced,True
displac'd,displaced,False
'gainst,egainst,False
bring'st,bringest,False
wither'd,withered,True
'tis,etis,False
call'd,called,False
suppos'd,supposed,True
i'll,iell,False
smith's,smithes,False
william's,williames,False
a',ae,True
i',ie,True
friend's,friendes,False
i'll,iell,False
hermit's,hermites,False
men's,menes,False
a',ae,True
he's,hees,False
walk'd,walked,False
call'd,called,False
overturn'd,overturned,False
assur'd,assured,True
'twere,etwere,False
forestall'd,forestalled,False
i'll,iell,False
assur'd,assured,True
i'll,iell,False
i'll,iell,False
harry's,harryes,False
assur'd,assured,True
assur'd,assured,True
measur'd,measured,True
wash'd,washed,True
profan'd,profaned,False
disdain'd,disdained,False
liege's,liegees,False
sov'reignty,sovereignty,True
father's,fatheres,False
'happy,ehappy,False
.',.e,False
us'd,used,True
'gainst,egainst,False
well-practis'd,well-practised,False
flow'd,flowed,False
govern'd,governed,False
remember'd,remembered,False
harry's,harryes,False
year's,yeares,False
'fore,efore,False
a',ae,True
there's,therees,False
i'll,iell,False
i'll,iell,False
we'll,weell,False
heart's,heartes,False
'tis,etis,False
there's,therees,False
i'll,iell,False
that's,thates,False
o',oe,True
i'll,iell,False
i'll,iell,False
you'll,youell,False
god's,godes,False
a',ae,True
i'll,iell,False
who's,whoes,False
is't,iset,False
'tis,etis,False
is't,iset,False
an't,anet,False
there's,therees,False
by'r,byer,False
a',ae,True
furies',furiese,False
fifth's,fifthes,False
'tis,etis,False
fortune's,fortunees,False
we'll,weell,False
man's,manes,True
'where,ewhere,False
?',?e,False
i'll,iell,False
i'll,iell,False
i'll,iell,False
o'clock,oeclock,False
a',ae,True
'tis,etis,False
'tis,etis,False
'tis,etis,False
'tis,etis,False
hal'd,haled,False
alecto's,alectoes,False
roar'd,roared,False
'tis,etis,False
dream'd,dreamed,False
surfeit-swell'd,surfeit-swelled,False
awak'd,awaked,False
turn'd,turned,True
perform'd,performed,False
king's,kinges,False
banish'd,banished,False
call'd,called,False
pleas'd,pleased,False
a',ae,True
perform'd,performed,False
espous'd,espoused,False
receiv'd,received,True
wisdom's,wisdomes,False
heart's,heartes,False
england's,englandes,False
dimm'd,dimmed,True
england's,englandes,False
i',ie,True
expir'd,expired,False
perform'd,performed,False
winter's,winteres,False
summer's,summeres,False
receiv'd,received,True
crown'd,crowned,True
henry's,henryes,False
bedford's,bedfordes,False
conquer'd,conquered,False
'tis,etis,False
deliver'd,delivered,False
suffolk's,suffolkes,False
england's,englandes,False
stay'd,stayed,True
starv'd,starved,True
'tis,etis,False
'tis,etis,False
'tis,etis,False
there's,therees,False
displeas'd,displeased,True
'humphrey,ehumphrey,False
;',;e,False
'jesu,ejesu,False
!',!e,False
'god,egod,False
!',!e,False
we'll,weell,False
i'll,iell,False
humphrey's,humphreyes,False
displac'd,displaced,False
he'll,heell,False
o',oe,True
fear'd,feared,True
honour'd,honoured,False
somerset's,somersetes,False
buckingham's,buckinghames,False
humphrey's,humphreyes,False
let's,letes,False
pleas'd,pleased,False
duke's,dukees,False
is't,iset,False
'tis,etis,False
shar'd,shared,False
bargain'd,bargained,False
burn'd,burned,True
prince's,princees,False
england's,englandes,False
nevils',nevilse,False
that's,thates,False
england's,englandes,False
fall'n,fallen,True
perfum'd,perfumed,True
i'll,iell,False
pull'd,pulled,False
over-ripen'd,over-ripened,False
ceres',cerese,False
fix'd,fixed,True
henry's,henryes,False
enchas'd,enchased,False
is't,iset,False
i'll,iell,False
heav'd,heaved,False
we'll,weell,False
dream'd,dreamed,False
i'll,iell,False
morning's,morninges,False
plac'd,placed,False
gloucester's,gloucesteres,False
crown'd,crowned,True
kneel'd,kneeled,False
ill-nurtur'd,ill-nurtured,False
protector's,protectores,False
belov'd,beloved,True
disgrace's,disgracees,False
i'll,iell,False
check'd,checked,True
pleas'd,pleased,False
'tis,etis,False
highness',highnesse,False
alban's,albanes,False
i'll,iell,False
fortune's,fortunees,False
here's,herees,False
hume's,humees,False
grace's,gracees,False
conferr'd,conferred,False
rais'd,raised,True
i'll,iell,False
alban's,albanes,False
we'll,weell,False
confed'rates,confederates,False
duchess',duchesse,True
eleanor's,eleanores,False
'a,ea,True
;',;e,False
cardinal's,cardinales,False
hume's,humees,False
duchess',duchesse,True
humphrey's,humphreyes,False
let's,letes,False
he's,hees,False
a',ae,True
i'll,iell,False
an't,anet,False
cardinal's,cardinales,False
what's,whates,False
what's,whates,False
we'll,weell,False
protector's,protectores,False
let's,letes,False
britain's,britaines,False
albion's,albiones,False
gloucester's,gloucesteres,False
ran'st,ranest,False
stol'st,stolest,False
ladies',ladiese,False
canoniz'd,canonized,False
grace's,gracees,False
protector's,protectores,False
humphrey's,humphreyes,False
duke's,dukees,False
aveng'd,avenged,False
'mongst,emongst,False
t'other,teother,False
father's,fatheres,False
lim'd,limed,False
plac'd,placed,False
we'll,weell,False
all's,alles,False
demean'd,demeaned,False
denay'd,denayed,False
cardinal's,cardinales,False
preferr'd,preferred,True
women's,womenes,False
prevail'd,prevailed,False
rack'd,racked,False
clergy's,clergyes,False
wife's,wifees,False
was't,waset,False
i'd,ied,False
'twas,etwas,False
to't,toet,False
she'll,sheell,False
unreveng'd,unrevenged,True
she's,shees,False
she'll,sheell,False
sov'reign,sovereign,True
i'll,iell,False
dauphin's,dauphines,False
danc'd,danced,False
besieg'd,besieged,True
famish'd,famished,False
accus'd,accused,True
mean'st,meanest,False
an't,anet,False
york's,yorkes,False
i'll,iell,False
traitor's,traitores,False
villain's,villaines,False
o'er,oeer,False
servant's,servantes,False
humphrey's,humphreyes,False
o'er,oeer,False
god's,godes,False
hang'd,hanged,False
we'll,weell,False
god's,godes,False
hallow'd,hallowed,True
watch'd,watched,True
guerdon'd,guerdoned,False
england's,englandes,False
threat'st,threatest,False
clapp'd,clapped,True
we'll,weell,False
watch'd,watched,True
let's,letes,False
devil's,deviles,False
attain'd,attained,False
alban's,albanes,False
who's,whoes,False
years',yearse,False
protector's,protectores,False
falcon's,falcones,True
'tis,etis,False
he'd,heed,True
smooth'st,smoothest,False
an't,anet,False
'twere,etwere,False
dar'st,darest,False
dar'st,darest,False
dar'st,darest,False
advis'd,advised,True
god's,godes,False
i'll,iell,False
to't,toet,False
alban's,albanes,False
receiv'd,received,True
ne'er,neeer,False
prais'd,praised,False
highness',highnesse,False
restor'd,restored,False
an't,anet,False
an't,anet,False
an't,anet,False
god's,godes,False
unhallow'd,unhallowed,True
cam'st,camest,False
call'd,called,False
oft'ner,oftener,False
'simpcox,esimpcox,False
.',.e,False
cam'st,camest,False
lov'dst,lovedst,False
desir'd,desired,True
that's,thates,False
know'st,knowest,False
what's,whates,False
what's,whates,False
what's,whates,False
alban's,albanes,False
bear'st,bearest,False
whipp'd,whipped,True
protector's,protectores,False
practis'd,practised,False
henry's,henryes,False
highness',highnesse,False
turn'd,turned,True
weapon's,weapones,False
'tis,etis,False
vanquish'd,vanquished,False
vanquish'd,vanquished,False
lov'd,loved,False
convers'd,conversed,False
dishonour'd,dishonoured,False
gloucester's,gloucesteres,False
justice',justicee,False
england's,englandes,False
third's,thirdes,False
reign'd,reigned,False
crown'd,crowned,True
seiz'd,seized,False
depos'd,deposed,False
murder'd,murdered,False
son's,sones,False
reign'd,reigned,False
third's,thirdes,False
lionel's,lioneles,False
england's,englandes,False
crown'd,crowned,True
stain'd,stained,False
that's,thates,False
perform'd,performed,False
suffolk's,suffolkes,False
beaufort's,beaufortes,False
somerset's,somersetes,False
snar'd,snared,False
'tis,etis,False
gloucester's,gloucesteres,False
god's,godes,False
adjudg'd,adjudged,False
burn'd,burned,True
days',dayse,False
belov'd,beloved,True
england's,englandes,False
e'er,eeer,False
banish'd,banished,False
lopp'd,lopped,False
henry's,henryes,False
eleanor's,eleanores,False
o',oe,True
god's,godes,False
here's,herees,False
here's,herees,False
i',ie,True
i'll,iell,False
what's,whates,False
man's,manes,True
knave's,knavees,False
master's,masteres,False
reveal'd,revealed,True
murder'd,murdered,False
what's,whates,False
o'clock,oeclock,False
punish'd,punished,False
i'll,iell,False
tear-stain'd,tear-stained,False
we'll,weell,False
mail'd,mailed,True
follow'd,followed,False
trow'st,trowest,False
e'er,eeer,False
i'll,iell,False
i'll,iell,False
humphrey's,humphreyes,False
rul'd,ruled,False
lim'd,limed,False
they'll,theyell,False
snar'd,snared,False
wip'd,wiped,False
days',dayse,False
majesty's,majestyes,False
ne'er,neeer,False
ask'd,asked,False
king's,kinges,False
an't,anet,False
may't,mayet,False
afear'd,afeared,True
wish'd,wished,True
world's,worldes,False
us'd,used,True
that's,thates,False
us'd,used,True
humphrey's,humphreyes,False
us'd,used,True
discharg'd,discharged,False
'tis,etis,False
whate'er,whateeer,False
alter'd,altered,False
admir'd,admired,True
highness',highnesse,False
commons',commonse,False
'tis,etis,False
fear'd,feared,True
'tis,etis,False
they'll,theyell,False
o'ergrow,oeergrow,False
woman's,womanes,False
wrong'd,wronged,True
grace's,gracees,False
sovereign's,sovereignes,False
sov'reign,sovereign,True
soldiers',soldierse,False
what's,whates,False
borrow'd,borrowed,False
he's,hees,False
he's,hees,False
inclin'd,inclined,False
god's,godes,False
stay'd,stayed,True
suffolk's,suffolkes,False
'tis,etis,False
stay'd,stayed,True
soldiers',soldierse,False
robb'd,robbed,False
watch'd,watched,True
e'er,eeer,False
ask'd,asked,False
defam'd,defamed,True
'tis,etis,False
offender's,offenderes,False
fleec'd,fleeced,True
tortur'd,tortured,True
answer'd,answered,False
highness',highnesse,False
'tis,etis,False
chok'd,choked,False
